User,User Category,Medicine Name,Category,Stock,Restock Frequency,Supplier Reliability,disease_score_1,disease_score_2,disease_score_3
User_51,Hospital,Hydrochlorothiazide,Cardiovascular,156,19,0.7591548945904198,,,
User_51,Hospital,Spironolactone,Cardiovascular,230,10,0.7500545734616733,,,
User_51,Hospital,Warfarin,Cardiovascular,341,26,0.9464413758328573,,,
User_51,Hospital,Clopidogrel,Cardiovascular,483,22,0.8967462301982179,,,
User_51,Hospital,Dexamethasone,Immunosuppressant,71,8,0.9031372790447691,,,
User_51,Hospital,Prednisone,Immunosuppressant,433,18,0.8886202045179978,,,
User_51,Hospital,Hydrocortisone,Immunosuppressant,88,28,0.7516592438270899,,,
User_51,Hospital,Methotrexate,Immunosuppressant,322,22,0.8531560783896533,,,
User_51,Hospital,Mycophenolate,Immunosuppressant,292,15,0.8274350024572559,,,
User_51,Hospital,Levothyroxine,Endocrine,98,11,0.7550270930493868,,,
User_51,Hospital,Propylthiouracil,Endocrine,225,20,0.8401053599565225,,,
User_51,Hospital,Methimazole,Endocrine,402,9,0.767883200243142,,,
User_51,Hospital,Fluoxetine,Psychiatric,491,21,0.9661128233340885,,,
User_51,Hospital,Sertraline,Psychiatric,51,25,0.7670837859377994,,,
User_51,Hospital,Diazepam,Psychiatric,172,11,0.9451321297500284,,,
User_51,Hospital,Lorazepam,Psychiatric,437,18,0.8467716584283324,,,
User_51,Hospital,Alprazolam,Psychiatric,319,29,0.7234905011438673,,,
User_51,Hospital,Haloperidol,Psychiatric,438,23,0.7295034764770639,,,
User_51,Hospital,Risperidone,Psychiatric,81,16,0.9821491595539031,,,
User_51,Hospital,Omeprazole,Gastrointestinal,118,19,0.7717996859642076,,,
User_51,Hospital,Ranitidine,Gastrointestinal,482,7,0.8422228792323573,,,
User_51,Hospital,Pantoprazole,Gastrointestinal,195,15,0.7814292592828159,,,
User_51,Hospital,Esomeprazole,Gastrointestinal,78,24,0.9163163982693615,,,
User_51,Hospital,Lansoprazole,Gastrointestinal,192,12,0.9158164466724461,,,
User_52,Apotics,Paracetamol,Painkiller,206,21,0.8125964037319041,,,
User_52,Apotics,Ibuprofen,Painkiller,131,24,0.743828969662396,,,
User_52,Apotics,Aspirin,Painkiller,221,13,0.7705093896435755,,,
User_52,Apotics,Naproxen,Painkiller,319,9,0.8215591427725989,,,
User_52,Apotics,Ketoprofen,Painkiller,111,16,0.7322351657886724,,,
User_52,Apotics,Amoxicillin,Antibiotic,478,16,0.9728693282140903,,,
User_52,Apotics,Azithromycin,Antibiotic,304,26,0.9459031008341378,,,
User_52,Apotics,Ciprofloxacin,Antibiotic,362,12,0.7230387052860202,,,
User_52,Apotics,Doxycycline,Antibiotic,424,20,0.9036662011566354,,,
User_52,Apotics,Clindamycin,Antibiotic,101,11,0.725188769034018,,,
User_52,Apotics,Oseltamivir,Antiviral,147,18,0.8890525254661124,,,
User_52,Apotics,Acyclovir,Antiviral,118,19,0.989305970210796,,,
User_52,Apotics,Remdesivir,Antiviral,81,7,0.7898269374409319,,,
User_52,Apotics,Favipiravir,Antiviral,79,24,0.7815152796694539,,,
User_52,Apotics,Zanamivir,Antiviral,180,15,0.8026676574336713,,,
User_52,Apotics,Metformin,Diabetes,111,9,0.8889050785777608,,,
User_52,Apotics,Insulin,Diabetes,74,25,0.749961554049181,,,
User_52,Apotics,Glipizide,Diabetes,349,9,0.9462547027789386,,,
User_52,Apotics,Sitagliptin,Diabetes,442,8,0.7210206087163568,,,
User_52,Apotics,Pioglitazone,Diabetes,346,18,0.7361134448516601,,,
User_52,Apotics,Atorvastatin,Cardiovascular,96,8,0.7731124635713028,,,
User_52,Apotics,Simvastatin,Cardiovascular,382,20,0.8449403936696498,,,
User_52,Apotics,Lisinopril,Cardiovascular,155,18,0.8833424569633739,,,
User_52,Apotics,Amlodipine,Cardiovascular,361,17,0.8082418934134008,,,
User_52,Apotics,Losartan,Cardiovascular,211,11,0.8500101746708824,,,
User_52,Apotics,Furosemide,Cardiovascular,304,12,0.8746712346407759,,,
User_52,Apotics,Hydrochlorothiazide,Cardiovascular,372,19,0.7103209625360374,,,
User_52,Apotics,Spironolactone,Cardiovascular,362,27,0.8034309300699622,,,
User_52,Apotics,Warfarin,Cardiovascular,237,23,0.9659786324507196,,,
User_52,Apotics,Clopidogrel,Cardiovascular,499,17,0.8890056041856482,,,
User_52,Apotics,Dexamethasone,Immunosuppressant,195,27,0.8880311558251666,,,
User_52,Apotics,Prednisone,Immunosuppressant,485,20,0.8931159418974838,,,
User_52,Apotics,Hydrocortisone,Immunosuppressant,230,24,0.803579365617116,,,
User_52,Apotics,Methotrexate,Immunosuppressant,430,14,0.9645926665421822,,,
User_52,Apotics,Mycophenolate,Immunosuppressant,416,15,0.7577039089461745,,,
User_52,Apotics,Levothyroxine,Endocrine,330,25,0.8220321245716016,,,
User_52,Apotics,Propylthiouracil,Endocrine,256,14,0.9069373741938598,,,
User_52,Apotics,Methimazole,Endocrine,460,14,0.8896360365746954,,,
User_52,Apotics,Fluoxetine,Psychiatric,76,25,0.8554046046725559,,,
User_52,Apotics,Sertraline,Psychiatric,219,13,0.9239259490029547,,,
User_52,Apotics,Diazepam,Psychiatric,338,25,0.9633935147498978,,,
User_52,Apotics,Lorazepam,Psychiatric,146,21,0.9946768182809844,,,
User_52,Apotics,Alprazolam,Psychiatric,184,18,0.8055160334036957,,,
User_52,Apotics,Haloperidol,Psychiatric,155,27,0.948981877963733,,,
User_52,Apotics,Risperidone,Psychiatric,331,11,0.7774901287382776,,,
User_52,Apotics,Omeprazole,Gastrointestinal,318,7,0.862371464330149,,,
User_52,Apotics,Ranitidine,Gastrointestinal,402,17,0.910343265989996,,,
User_52,Apotics,Pantoprazole,Gastrointestinal,166,22,0.9106247700653489,,,
User_52,Apotics,Esomeprazole,Gastrointestinal,466,22,0.8457656818568839,,,
User_52,Apotics,Lansoprazole,Gastrointestinal,471,8,0.975026800935624,,,
User_53,Hospital,Paracetamol,Painkiller,95,24,0.8353390209393524,,,
User_53,Hospital,Ibuprofen,Painkiller,265,24,0.8758706496342284,,,
User_53,Hospital,Aspirin,Painkiller,121,16,0.7245039294599062,,,
User_53,Hospital,Naproxen,Painkiller,495,12,0.9495173893915269,,,
User_53,Hospital,Ketoprofen,Painkiller,295,12,0.8460484635823711,,,
User_53,Hospital,Amoxicillin,Antibiotic,189,9,0.8911257666564146,,,
User_53,Hospital,Azithromycin,Antibiotic,100,29,0.8369526566024599,,,
User_53,Hospital,Ciprofloxacin,Antibiotic,153,24,0.9789806782222257,,,
User_53,Hospital,Doxycycline,Antibiotic,262,15,0.7544894265636465,,,
User_53,Hospital,Clindamycin,Antibiotic,232,15,0.7493698175288004,,,
User_53,Hospital,Oseltamivir,Antiviral,435,19,0.9800741368020068,,,
User_53,Hospital,Acyclovir,Antiviral,235,8,0.737569007688624,,,
User_53,Hospital,Remdesivir,Antiviral,180,16,0.995372768912834,,,
User_53,Hospital,Favipiravir,Antiviral,375,29,0.7856212205390267,,,
User_53,Hospital,Zanamivir,Antiviral,452,9,0.8289534009229466,,,
User_53,Hospital,Metformin,Diabetes,378,26,0.9886638730347834,,,
User_53,Hospital,Insulin,Diabetes,372,17,0.7868309104090065,,,
User_53,Hospital,Glipizide,Diabetes,178,24,0.7301372649042905,,,
User_53,Hospital,Sitagliptin,Diabetes,346,8,0.7074009863621461,,,
User_53,Hospital,Pioglitazone,Diabetes,257,22,0.7662097224356005,,,
User_53,Hospital,Atorvastatin,Cardiovascular,455,10,0.99879809473021,,,
User_53,Hospital,Simvastatin,Cardiovascular,363,20,0.9536926274873264,,,
User_53,Hospital,Lisinopril,Cardiovascular,192,16,0.9775193669341165,,,
User_53,Hospital,Amlodipine,Cardiovascular,257,16,0.7310910179442386,,,
User_53,Hospital,Losartan,Cardiovascular,209,25,0.8015520638276419,,,
User_53,Hospital,Furosemide,Cardiovascular,264,8,0.9040752064991122,,,
User_53,Hospital,Hydrochlorothiazide,Cardiovascular,420,14,0.7439824901080009,,,
User_53,Hospital,Spironolactone,Cardiovascular,244,20,0.922606735563928,,,
User_53,Hospital,Warfarin,Cardiovascular,353,7,0.7364815778044171,,,
User_53,Hospital,Clopidogrel,Cardiovascular,395,24,0.8106175466412537,,,
User_53,Hospital,Dexamethasone,Immunosuppressant,136,27,0.9432805578017831,,,
User_53,Hospital,Prednisone,Immunosuppressant,454,16,0.7417907016123743,,,
User_53,Hospital,Hydrocortisone,Immunosuppressant,93,10,0.7242009302173532,,,
User_53,Hospital,Methotrexate,Immunosuppressant,66,14,0.8024408219825326,,,
User_53,Hospital,Mycophenolate,Immunosuppressant,436,18,0.9441130812271924,,,
User_53,Hospital,Levothyroxine,Endocrine,499,20,0.9415357626263995,,,
User_53,Hospital,Propylthiouracil,Endocrine,207,11,0.7867451003362452,,,
User_53,Hospital,Methimazole,Endocrine,316,11,0.7149580439197493,,,
User_53,Hospital,Fluoxetine,Psychiatric,499,7,0.7820626087005811,,,
User_53,Hospital,Sertraline,Psychiatric,223,11,0.9948580353566261,,,
User_53,Hospital,Diazepam,Psychiatric,493,17,0.7429185858170206,,,
User_53,Hospital,Lorazepam,Psychiatric,179,14,0.8700575299882284,,,
User_53,Hospital,Alprazolam,Psychiatric,276,8,0.8997841498241392,,,
User_53,Hospital,Haloperidol,Psychiatric,70,11,0.9859949116602882,,,
User_53,Hospital,Risperidone,Psychiatric,390,26,0.8496903832662379,,,
User_53,Hospital,Omeprazole,Gastrointestinal,87,26,0.9053306083207923,,,
User_53,Hospital,Ranitidine,Gastrointestinal,435,12,0.797032856530059,,,
User_53,Hospital,Pantoprazole,Gastrointestinal,372,7,0.8609576825180345,,,
User_53,Hospital,Esomeprazole,Gastrointestinal,310,19,0.7639105959529793,,,
User_53,Hospital,Lansoprazole,Gastrointestinal,97,25,0.8929182980620088,,,
User_54,Apotics,Paracetamol,Painkiller,143,11,0.8754792681936165,,,
User_54,Apotics,Ibuprofen,Painkiller,408,19,0.7094028006576599,,,
User_54,Apotics,Aspirin,Painkiller,487,9,0.8866908937222079,,,
User_54,Apotics,Naproxen,Painkiller,464,11,0.8364870639183211,,,
User_54,Apotics,Ketoprofen,Painkiller,295,7,0.7397411969025779,,,
User_54,Apotics,Amoxicillin,Antibiotic,483,26,0.8638742800392553,,,
User_54,Apotics,Azithromycin,Antibiotic,421,18,0.7890687022804128,,,
User_54,Apotics,Ciprofloxacin,Antibiotic,88,20,0.9752634683789034,,,
User_54,Apotics,Doxycycline,Antibiotic,303,22,0.962429818766198,,,
User_54,Apotics,Clindamycin,Antibiotic,186,14,0.9159990407882339,,,
User_54,Apotics,Oseltamivir,Antiviral,433,24,0.8869413561243475,,,
User_54,Apotics,Acyclovir,Antiviral,64,10,0.7289921752494614,,,
User_54,Apotics,Remdesivir,Antiviral,374,28,0.7960170180655872,,,
User_54,Apotics,Favipiravir,Antiviral,379,24,0.738040539738028,,,
User_54,Apotics,Zanamivir,Antiviral,312,10,0.8780725763242894,,,
User_54,Apotics,Metformin,Diabetes,109,29,0.8282625566079136,,,
User_54,Apotics,Insulin,Diabetes,78,29,0.9559527436773401,,,
User_54,Apotics,Glipizide,Diabetes,128,23,0.7236789565115237,,,
User_54,Apotics,Sitagliptin,Diabetes,326,23,0.8423633050475668,,,
User_54,Apotics,Pioglitazone,Diabetes,235,20,0.858780234443077,,,
User_54,Apotics,Atorvastatin,Cardiovascular,207,25,0.9390584710828573,,,
User_54,Apotics,Simvastatin,Cardiovascular,489,19,0.941639884912176,,,
User_54,Apotics,Lisinopril,Cardiovascular,495,20,0.7166298966823701,,,
User_54,Apotics,Amlodipine,Cardiovascular,67,15,0.7999899579611575,,,
User_54,Apotics,Losartan,Cardiovascular,238,28,0.8718317529211327,,,
User_54,Apotics,Furosemide,Cardiovascular,268,12,0.9381865254146772,,,
User_54,Apotics,Hydrochlorothiazide,Cardiovascular,150,8,0.8002136645259879,,,
User_54,Apotics,Spironolactone,Cardiovascular,245,16,0.771653548121082,,,
User_54,Apotics,Warfarin,Cardiovascular,390,17,0.7915299060458579,,,
User_54,Apotics,Clopidogrel,Cardiovascular,267,23,0.7105477750813582,,,
User_54,Apotics,Dexamethasone,Immunosuppressant,321,9,0.8632325871818405,,,
User_54,Apotics,Prednisone,Immunosuppressant,473,18,0.789547929422489,,,
User_54,Apotics,Hydrocortisone,Immunosuppressant,70,24,0.798628038266335,,,
User_54,Apotics,Methotrexate,Immunosuppressant,322,15,0.84925492806233,,,
User_54,Apotics,Mycophenolate,Immunosuppressant,332,26,0.919303104741845,,,
User_54,Apotics,Levothyroxine,Endocrine,186,27,0.7063449470048249,,,
User_54,Apotics,Propylthiouracil,Endocrine,308,26,0.932759519560836,,,
User_54,Apotics,Methimazole,Endocrine,104,7,0.983592112075491,,,
User_54,Apotics,Fluoxetine,Psychiatric,350,8,0.8750278645432273,,,
User_54,Apotics,Sertraline,Psychiatric,286,20,0.904997908788319,,,
User_54,Apotics,Diazepam,Psychiatric,248,20,0.9462757640839001,,,
User_54,Apotics,Lorazepam,Psychiatric,80,16,0.7802581090745027,,,
User_54,Apotics,Alprazolam,Psychiatric,447,14,0.7703110272033626,,,
User_54,Apotics,Haloperidol,Psychiatric,491,22,0.7371072551841282,,,
User_54,Apotics,Risperidone,Psychiatric,240,28,0.9204277866548136,,,
User_54,Apotics,Omeprazole,Gastrointestinal,236,26,0.8634474027020295,,,
User_54,Apotics,Ranitidine,Gastrointestinal,451,11,0.9107196163241795,,,
User_54,Apotics,Pantoprazole,Gastrointestinal,276,14,0.779514186222785,,,
User_54,Apotics,Esomeprazole,Gastrointestinal,411,28,0.7156071265088341,,,
User_54,Apotics,Lansoprazole,Gastrointestinal,102,9,0.8150163590895996,,,
User_55,Hospital,Paracetamol,Painkiller,316,23,0.9360169044200622,,,
User_55,Hospital,Ibuprofen,Painkiller,149,29,0.7345467362208611,,,
User_55,Hospital,Aspirin,Painkiller,64,17,0.8127913665787417,,,
User_55,Hospital,Naproxen,Painkiller,78,24,0.7584990212563059,,,
User_55,Hospital,Ketoprofen,Painkiller,413,8,0.8861670541070376,,,
User_55,Hospital,Amoxicillin,Antibiotic,293,10,0.9098154222962102,,,
User_55,Hospital,Azithromycin,Antibiotic,215,29,0.9548393289785666,,,
User_55,Hospital,Ciprofloxacin,Antibiotic,420,17,0.8413965382315205,,,
User_55,Hospital,Doxycycline,Antibiotic,243,14,0.9627799066558616,,,
User_55,Hospital,Clindamycin,Antibiotic,278,24,0.7504354292793175,,,
User_55,Hospital,Oseltamivir,Antiviral,99,20,0.8462124423763735,,,
User_55,Hospital,Acyclovir,Antiviral,442,9,0.7524651808584588,,,
User_55,Hospital,Remdesivir,Antiviral,413,18,0.7520188198618358,,,
User_55,Hospital,Favipiravir,Antiviral,472,20,0.8516061004713478,,,
User_55,Hospital,Zanamivir,Antiviral,124,13,0.7608619527742704,,,
User_55,Hospital,Metformin,Diabetes,443,17,0.998685717886812,,,
User_55,Hospital,Insulin,Diabetes,97,28,0.8480439994218633,,,
User_55,Hospital,Glipizide,Diabetes,421,18,0.7047555526695628,,,
User_55,Hospital,Sitagliptin,Diabetes,200,19,0.9666239550441439,,,
User_55,Hospital,Pioglitazone,Diabetes,383,14,0.8222223644064056,,,
User_55,Hospital,Atorvastatin,Cardiovascular,420,9,0.7167779050384676,,,
User_55,Hospital,Simvastatin,Cardiovascular,491,24,0.7158477681725807,,,
User_55,Hospital,Lisinopril,Cardiovascular,292,23,0.7163527832241159,,,
User_55,Hospital,Amlodipine,Cardiovascular,92,8,0.9656678330756894,,,
User_55,Hospital,Losartan,Cardiovascular,255,9,0.9647227559331366,,,
User_55,Hospital,Furosemide,Cardiovascular,61,19,0.7994973532531052,,,
User_55,Hospital,Hydrochlorothiazide,Cardiovascular,448,29,0.8523256455587993,,,
User_55,Hospital,Spironolactone,Cardiovascular,184,20,0.7065945444428868,,,
User_55,Hospital,Warfarin,Cardiovascular,465,20,0.8080298892346339,,,
User_55,Hospital,Clopidogrel,Cardiovascular,393,12,0.7770490113175555,,,
User_55,Hospital,Dexamethasone,Immunosuppressant,393,11,0.7302824876669196,,,
User_55,Hospital,Prednisone,Immunosuppressant,407,8,0.9999547733459201,,,
User_55,Hospital,Hydrocortisone,Immunosuppressant,252,28,0.746755460965433,,,
User_55,Hospital,Methotrexate,Immunosuppressant,370,24,0.9526581192619343,,,
User_55,Hospital,Mycophenolate,Immunosuppressant,362,17,0.7217566950863444,,,
User_55,Hospital,Levothyroxine,Endocrine,429,13,0.8207579066470426,,,
User_55,Hospital,Propylthiouracil,Endocrine,211,17,0.8950765213280985,,,
User_55,Hospital,Methimazole,Endocrine,212,26,0.9843569701760982,,,
User_55,Hospital,Fluoxetine,Psychiatric,333,24,0.7946660423329333,,,
User_55,Hospital,Sertraline,Psychiatric,269,14,0.8489546266691814,,,
User_55,Hospital,Diazepam,Psychiatric,286,27,0.8202910980065055,,,
User_55,Hospital,Lorazepam,Psychiatric,149,11,0.7314507241617973,,,
User_55,Hospital,Alprazolam,Psychiatric,403,14,0.8099653562137679,,,
User_55,Hospital,Haloperidol,Psychiatric,224,11,0.9395360515153571,,,
User_55,Hospital,Risperidone,Psychiatric,176,14,0.7571145358891104,,,
User_55,Hospital,Omeprazole,Gastrointestinal,239,13,0.7317415074569542,,,
User_55,Hospital,Ranitidine,Gastrointestinal,102,24,0.9867709517164547,,,
User_55,Hospital,Pantoprazole,Gastrointestinal,413,22,0.8509537501154034,,,
User_55,Hospital,Esomeprazole,Gastrointestinal,279,11,0.8662297841187478,,,
User_55,Hospital,Lansoprazole,Gastrointestinal,272,21,0.8136110066743478,,,
User_56,Apotics,Paracetamol,Painkiller,453,25,0.8932639047968853,,,
User_56,Apotics,Ibuprofen,Painkiller,444,14,0.9600464457065467,,,
User_56,Apotics,Aspirin,Painkiller,312,29,0.9759377715338309,,,
User_56,Apotics,Naproxen,Painkiller,415,8,0.8632378005889303,,,
User_56,Apotics,Ketoprofen,Painkiller,107,15,0.9270780535381041,,,
User_56,Apotics,Amoxicillin,Antibiotic,259,15,0.7500362005551022,,,
User_56,Apotics,Azithromycin,Antibiotic,283,26,0.7274278806585127,,,
User_56,Apotics,Ciprofloxacin,Antibiotic,330,25,0.967561939002523,,,
User_56,Apotics,Doxycycline,Antibiotic,384,22,0.7983241677688384,,,
User_56,Apotics,Clindamycin,Antibiotic,123,10,0.8649630763468631,,,
User_56,Apotics,Oseltamivir,Antiviral,304,27,0.9019334044373586,,,
User_56,Apotics,Acyclovir,Antiviral,255,7,0.964846948803548,,,
User_56,Apotics,Remdesivir,Antiviral,388,28,0.746983844467795,,,
User_56,Apotics,Favipiravir,Antiviral,154,24,0.9527614688195911,,,
User_56,Apotics,Zanamivir,Antiviral,307,18,0.9944264274766076,,,
User_56,Apotics,Metformin,Diabetes,156,14,0.969853829528893,,,
User_56,Apotics,Insulin,Diabetes,428,8,0.9785117655942375,,,
User_56,Apotics,Glipizide,Diabetes,307,7,0.9506620673631122,,,
User_56,Apotics,Sitagliptin,Diabetes,285,29,0.9325245401017357,,,
User_56,Apotics,Pioglitazone,Diabetes,295,7,0.9531041588994933,,,
User_56,Apotics,Atorvastatin,Cardiovascular,285,14,0.9411579658746467,,,
User_56,Apotics,Simvastatin,Cardiovascular,204,7,0.9140822098790414,,,
User_56,Apotics,Lisinopril,Cardiovascular,338,14,0.7424851734959851,,,
User_56,Apotics,Amlodipine,Cardiovascular,322,14,0.989977231066995,,,
User_56,Apotics,Losartan,Cardiovascular,147,15,0.7428356910003654,,,
User_56,Apotics,Furosemide,Cardiovascular,468,24,0.9855107219171612,,,
User_56,Apotics,Hydrochlorothiazide,Cardiovascular,486,28,0.9604294479601189,,,
User_56,Apotics,Spironolactone,Cardiovascular,330,9,0.8050559572995883,,,
User_56,Apotics,Warfarin,Cardiovascular,488,20,0.9173673727476455,,,
User_56,Apotics,Clopidogrel,Cardiovascular,351,28,0.9348770842772717,,,
User_56,Apotics,Dexamethasone,Immunosuppressant,57,13,0.8455800227027864,,,
User_56,Apotics,Prednisone,Immunosuppressant,98,20,0.8147089993184884,,,
User_56,Apotics,Hydrocortisone,Immunosuppressant,359,11,0.8128571406308867,,,
User_56,Apotics,Methotrexate,Immunosuppressant,345,8,0.8577839730704377,,,
User_56,Apotics,Mycophenolate,Immunosuppressant,285,23,0.9665926341509552,,,
User_56,Apotics,Levothyroxine,Endocrine,415,26,0.9185267461898314,,,
User_56,Apotics,Propylthiouracil,Endocrine,270,15,0.8026559217275973,,,
User_56,Apotics,Methimazole,Endocrine,162,19,0.8731560028669927,,,
User_56,Apotics,Fluoxetine,Psychiatric,390,11,0.7087898329310255,,,
User_56,Apotics,Sertraline,Psychiatric,297,25,0.8528526619672605,,,
User_56,Apotics,Diazepam,Psychiatric,114,26,0.8078271480492452,,,
User_56,Apotics,Lorazepam,Psychiatric,351,14,0.7580017700836156,,,
User_56,Apotics,Alprazolam,Psychiatric,418,15,0.8226098686812802,,,
User_56,Apotics,Haloperidol,Psychiatric,61,16,0.7158129369560317,,,
User_56,Apotics,Risperidone,Psychiatric,226,17,0.815910441141042,,,
User_56,Apotics,Omeprazole,Gastrointestinal,213,13,0.8264533547530871,,,
User_56,Apotics,Ranitidine,Gastrointestinal,255,13,0.7377117719536347,,,
User_56,Apotics,Pantoprazole,Gastrointestinal,434,28,0.8382136514044827,,,
User_56,Apotics,Esomeprazole,Gastrointestinal,335,18,0.7742388943699439,,,
User_56,Apotics,Lansoprazole,Gastrointestinal,382,26,0.8952915235655633,,,
User_57,Apotics,Paracetamol,Painkiller,284,29,0.8253125700918927,,,
User_57,Apotics,Ibuprofen,Painkiller,129,13,0.7820999154764373,,,
User_57,Apotics,Aspirin,Painkiller,380,7,0.7804751076766931,,,
User_57,Apotics,Naproxen,Painkiller,241,13,0.8554617196547563,,,
User_57,Apotics,Ketoprofen,Painkiller,177,29,0.932761686863238,,,
User_57,Apotics,Amoxicillin,Antibiotic,111,22,0.8342500743431285,,,
User_57,Apotics,Azithromycin,Antibiotic,282,8,0.9835051282745482,,,
User_57,Apotics,Ciprofloxacin,Antibiotic,488,29,0.7194697838615228,,,
User_57,Apotics,Doxycycline,Antibiotic,201,18,0.7720735055392911,,,
User_57,Apotics,Clindamycin,Antibiotic,190,24,0.8746434408444226,,,
User_57,Apotics,Oseltamivir,Antiviral,460,21,0.7492811348367784,,,
User_57,Apotics,Acyclovir,Antiviral,82,26,0.9747804887533461,,,
User_57,Apotics,Remdesivir,Antiviral,406,15,0.7578073284078903,,,
User_57,Apotics,Favipiravir,Antiviral,273,22,0.9032390062719919,,,
User_57,Apotics,Zanamivir,Antiviral,202,19,0.9154305213868068,,,
User_57,Apotics,Metformin,Diabetes,158,11,0.9903593697854065,,,
User_57,Apotics,Insulin,Diabetes,412,28,0.8801604304619244,,,
User_57,Apotics,Glipizide,Diabetes,205,17,0.7083523153787759,,,
User_57,Apotics,Sitagliptin,Diabetes,148,21,0.8378844255198779,,,
